@relation testTrimmedNoneMissing

@attribute 'Age' numeric
@attribute 'Pclass' numeric
@attribute 'NameLength' numeric
@attribute 'Fare' numeric
@attribute 'DeckCabin' numeric
@attribute 'DeckNumber' numeric
@attribute 'IsFemale' numeric
@attribute 'Survived' numeric


@data
24.0,2.0,18.0,65.0,38.4873561673,5.14964652547,1.0,?
24.0,3.0,30.0,7.775,11.1776800364,2.36959566484,0.0,?
57.0,2.0,15.0,13.0,22.8035601966,2.00760278424,0.0,?
21.0,3.0,20.0,7.75,83.8343311061,4.64288529904,0.0,?
6.0,3.0,27.0,21.075,18.2802626172,2.19546727869,0.0,?
23.0,1.0,26.0,93.5,24.0,2.0,0.0,?
51.0,1.0,46.0,39.4,28.0,4.0,1.0,?
13.0,3.0,29.0,20.25,44.209333515,3.4141096359,0.0,?
47.0,2.0,20.0,10.5,44.3744674523,1.68898744959,0.0,?
29.0,3.0,24.0,22.025,6.57112203641,3.23362877045,0.0,?
18.0,1.0,46.0,60.0,31.0,3.0,1.0,?
24.0,3.0,20.0,7.25,50.3148221787,2.54304478921,0.0,?
48.0,1.0,63.0,79.2,41.0,2.0,1.0,?
22.0,3.0,30.0,7.775,72.240857246,1.74922721203,0.0,?
31.0,3.0,24.0,7.7333,54.5797072638,3.61071395406,0.0,?
30.0,1.0,23.0,164.8667,7.0,3.0,1.0,?
38.0,2.0,15.0,21.0,28.6014726786,4.16443133344,0.0,?
22.0,1.0,30.0,59.4,48.2953166128,2.42991209872,1.0,?
17.0,1.0,22.0,47.1,46.1722626008,3.30732489803,0.0,?
43.0,1.0,28.0,27.7208,40.0,4.0,0.0,?
20.0,2.0,44.0,13.8625,38.0,4.0,0.0,?
23.0,2.0,25.0,10.5,15.9137238312,4.96494083624,0.0,?
50.0,1.0,26.0,211.5,80.0,3.0,0.0,?
3.18472958246,3.0,31.0,7.7208,11.6162456056,4.86387513203,1.0,?
3.0,3.0,25.0,13.775,22.3884078176,2.403509744,1.0,?
19.1164077097,3.0,22.0,7.75,89.6793905773,3.28727074768,1.0,?
37.0,1.0,47.0,90.0,78.0,3.0,1.0,?
28.0,3.0,30.0,7.775,42.6137735066,1.76057895066,1.0,?
41.8176846076,3.0,18.0,8.05,119.416041573,3.41516675344,0.0,?
39.0,1.0,28.0,108.9,105.0,3.0,1.0,?
38.5,3.0,28.0,7.25,28.4440431347,5.75559456215,0.0,?
62.3098198696,3.0,19.0,8.05,32.6455267041,5.32483612387,0.0,?
9.72959756472,3.0,24.0,22.3583,16.1272991513,3.79663803303,0.0,?
