@relation trainTrimmedNoneMissing

@attribute 'Age' numeric
@attribute 'Pclass' numeric
@attribute 'NameLength' numeric
@attribute 'Fare' numeric
@attribute 'DeckCabin' numeric
@attribute 'DeckNumber' numeric
@attribute 'IsFemale' numeric
@attribute 'Survived' numeric


@data
60.0,1.0,48.0,75.25,37.0,4.0,1.0,1.0
22.9612429102,3.0,30.0,7.2292,44.9559546044,0.551964552149,1.0,1.0
26.2193965933,3.0,19.0,7.75,52.3763853199,4.41960862215,1.0,1.0
24.0,1.0,29.0,69.3,35.0,2.0,1.0,1.0
25.0,1.0,27.0,55.4417,50.0,5.0,0.0,1.0
18.0,3.0,25.0,6.4958,85.6289917839,5.27169427849,0.0,0.0
19.0,3.0,26.0,8.05,62.3701842855,0.784144053373,0.0,0.0
22.0,1.0,19.0,135.6333,28.1582129259,3.99544288839,0.0,0.0
3.0,3.0,26.0,21.075,50.2749053752,4.36559782862,1.0,0.0
38.6275709634,1.0,37.0,82.1708,47.2016814936,3.41370315094,1.0,1.0
22.0,3.0,31.0,7.25,9.40404131341,4.27925605756,1.0,1.0
27.0,1.0,25.0,211.5,82.0,3.0,0.0,0.0
20.0,3.0,19.0,4.0125,12.2737083305,5.46158710148,0.0,0.0
19.0,3.0,27.0,7.775,24.6861847901,4.30533121853,0.0,0.0
42.0,1.0,21.0,227.525,95.5059964679,2.27039079,1.0,1.0
1.0,3.0,27.0,15.7417,44.0652123902,4.32342199091,1.0,1.0
32.0,3.0,18.0,7.925,147.756233332,6.06784493322,0.0,0.0
35.0,1.0,51.0,52.0,25.0563668927,1.99877675595,1.0,1.0
53.35017944,3.0,22.0,7.8958,33.4840198065,3.6663452416,0.0,0.0
18.0,2.0,25.0,73.5,11.7303811558,3.77521448353,0.0,0.0
1.0,3.0,31.0,46.9,47.1933740762,3.52874012444,0.0,0.0
36.0,2.0,16.0,13.0,94.8252814606,0.342844344024,1.0,1.0
37.9413056789,3.0,20.0,7.7292,45.8069224485,4.55604776059,0.0,0.0
17.0,2.0,21.0,12.0,72.4995307899,2.64517300465,1.0,1.0
36.0,1.0,26.0,120.0,96.0,2.0,0.0,1.0
21.0,3.0,22.0,7.7958,45.6506041478,5.34079776554,0.0,1.0
28.0,3.0,28.0,7.925,34.3879569928,5.73093272001,0.0,0.0
23.0,1.0,22.0,113.275,36.0,4.0,1.0,1.0
24.0,3.0,51.0,16.7,6.0,7.0,1.0,1.0
22.0,3.0,19.0,7.7958,99.7404196574,3.81957827923,0.0,0.0
31.0,3.0,19.0,7.8542,8.31520990419,4.4974483029,1.0,0.0
46.0,2.0,23.0,26.0,55.6401933692,4.89695409438,0.0,0.0
23.0,2.0,16.0,10.5,8.82711951045,2.96400960808,0.0,0.0
28.0,2.0,32.0,12.65,97.0566008998,2.7826932874,1.0,1.0
39.0,3.0,18.0,7.925,61.5684001696,5.15218508098,0.0,1.0
26.0,3.0,15.0,8.05,91.5131258438,1.5617757176,0.0,0.0
21.0,3.0,24.0,9.825,16.9269557959,6.12637456912,1.0,0.0
28.0,3.0,30.0,15.85,52.4948163299,1.88826489727,0.0,0.0
20.0,3.0,23.0,8.6625,9.13746508275,4.36402575411,1.0,0.0
34.0,2.0,18.0,21.0,50.8370948682,0.341582784886,0.0,0.0
51.0,3.0,32.0,7.75,27.6277503938,2.53944404725,0.0,0.0
3.0,2.0,30.0,18.75,28.5426479933,4.53781825409,0.0,1.0
21.0,3.0,33.0,7.775,78.1610360878,5.29278744151,0.0,0.0
28.2555041737,3.0,18.0,25.4667,38.212874635,2.38235219726,1.0,0.0
60.2283487704,3.0,18.0,7.8958,59.1890122764,2.00338185078,0.0,0.0
31.2251577735,3.0,15.0,6.8583,45.5615854211,4.76225911388,0.0,0.0
33.0,1.0,22.0,90.0,78.0,3.0,1.0,1.0
1.08021242513,2.0,30.0,0.0,62.4256878818,2.2000571899,0.0,0.0
44.0,3.0,25.0,7.925,73.8460800691,3.4758538729,0.0,1.0
4.00753523362,3.0,39.0,8.05,8.88914191998,1.66982345714,1.0,0.0
34.0,2.0,47.0,32.5,44.7957081917,3.28690845497,1.0,1.0
18.0,2.0,29.0,13.0,50.9211946066,2.56393608545,1.0,1.0
30.0,2.0,26.0,13.0,86.487210931,0.507780372611,0.0,0.0
10.0,3.0,25.0,24.15,18.7775184688,1.7328884644,1.0,0.0
19.7689109027,3.0,22.0,7.8958,47.1627722926,3.68167893346,0.0,0.0
21.0,3.0,19.0,7.7333,2.38641477639,4.26136565759,0.0,0.0
29.0,3.0,18.0,7.875,7.06576923333,2.44549747184,0.0,0.0
28.0,3.0,54.0,14.4,12.8243844227,3.36406093089,1.0,0.0
18.0,3.0,27.0,20.2125,20.6950923182,5.09941905557,0.0,0.0
28.8764960644,3.0,22.0,7.25,30.0998507792,4.99361336989,0.0,0.0
28.0,2.0,43.0,26.0,57.9051213689,2.4178568467,1.0,1.0
19.0,2.0,67.0,26.0,39.2463468168,3.3430662409,1.0,1.0
22.8945368699,3.0,16.0,7.75,52.8501801643,1.74477259956,0.0,0.0
32.0,3.0,34.0,8.05,10.0,5.0,0.0,1.0
28.0,1.0,41.0,26.55,52.0,3.0,0.0,1.0
6.26695289986,3.0,49.0,16.1,76.8055786032,3.47696056926,1.0,1.0
42.0,2.0,51.0,26.0,66.2181524905,5.92715444073,1.0,1.0
17.0,3.0,26.0,7.125,58.1921674223,5.47619343196,0.0,0.0
50.0,1.0,25.0,55.9,44.0,5.0,0.0,0.0
14.0,1.0,25.0,120.0,96.0,2.0,1.0,1.0
21.0,3.0,36.0,34.375,5.5765794401,3.87632285162,1.0,0.0
24.0,2.0,37.0,18.75,33.7959872135,4.72782444123,1.0,1.0
64.0,1.0,17.0,263.0,23.0,3.0,0.0,0.0
31.0,2.0,38.0,10.5,58.3671375982,1.37468906269,0.0,0.0
45.0,2.0,43.0,26.25,4.78701790951,2.48189256414,1.0,1.0
20.0,3.0,15.0,9.5,18.7324874394,2.9787936033,0.0,0.0
25.0,3.0,25.0,7.775,55.9050500407,3.18631570503,0.0,0.0
28.0,2.0,25.0,13.0,99.7552997219,2.8953431158,1.0,1.0
60.2595880012,3.0,33.0,8.1125,55.3393815779,2.5555732894,0.0,1.0
4.0,1.0,25.0,81.8583,34.0,1.0,0.0,1.0
13.0,2.0,33.0,19.5,40.1961804452,4.70593487159,1.0,1.0
34.0,1.0,27.0,26.55,45.7639861787,3.95690508632,0.0,1.0
5.0,3.0,30.0,19.2583,89.0287956278,2.63589315926,1.0,1.0
52.0,1.0,30.0,30.5,104.0,3.0,0.0,1.0
36.0,2.0,21.0,27.75,5.9106255971,4.01081453909,0.0,0.0
32.9193241079,3.0,31.0,19.9667,95.9020287895,4.62680714521,0.0,0.0
30.0,1.0,31.0,27.75,111.0,3.0,0.0,0.0
49.0,1.0,24.0,89.1042,92.0,3.0,0.0,1.0
36.3622688041,3.0,19.0,8.05,47.097249439,3.55365196893,0.0,0.0
29.0,3.0,18.0,7.8958,23.3919698722,2.86800951788,0.0,1.0
65.0,1.0,25.0,26.55,38.0,5.0,0.0,0.0
20.2519912726,1.0,33.0,51.8625,21.0,4.0,1.0,1.0
50.0,2.0,19.0,10.5,17.8600882591,2.90421708403,1.0,1.0
18.3876686431,3.0,21.0,7.75,73.2378311281,2.30840718668,0.0,0.0
48.0,1.0,19.0,26.55,12.0,5.0,0.0,1.0
34.0,3.0,19.0,8.05,82.6327076125,4.90405173404,0.0,0.0
47.0,1.0,17.0,38.5,63.0,5.0,0.0,0.0
48.0,2.0,28.0,13.0,17.1836232285,5.05655727902,0.0,0.0
50.1560858156,3.0,18.0,8.05,35.2043182064,1.01530296413,0.0,0.0
38.0,3.0,31.0,7.05,31.8997851443,2.16035316859,0.0,0.0
29.2962819123,2.0,21.0,0.0,20.7331109346,2.74299671283,0.0,0.0
56.0,1.0,26.0,26.55,117.417725281,1.82154275388,0.0,0.0
2.63208069888,3.0,18.0,7.725,47.8002766888,1.52684532058,0.0,0.0
0.75,3.0,29.0,19.2583,62.8981799068,4.27402560936,1.0,1.0
46.9783091788,3.0,17.0,7.25,78.4238405311,5.75952827087,0.0,0.0
38.0,3.0,15.0,8.6625,52.2673151236,2.73808710503,0.0,0.0
33.0,2.0,39.0,27.75,54.1785783041,2.72766324017,1.0,1.0
23.0,2.0,44.0,13.7917,66.9838633763,4.0,1.0,1.0
22.0,3.0,27.0,9.8375,41.5950921773,5.60712077863,1.0,0.0
28.2284552365,1.0,27.0,52.0,14.0,1.0,0.0,0.0
34.0,2.0,23.0,21.0,3.55926357125,2.37145597899,0.0,0.0
29.0,3.0,25.0,7.0458,37.3095075203,2.71580112861,0.0,0.0
22.0,3.0,25.0,7.5208,41.8000725877,4.37733477513,0.0,0.0
2.0,3.0,24.0,12.2875,30.8803054894,2.42008032733,1.0,1.0
9.0,3.0,30.0,46.9,95.1973267955,3.44124594775,0.0,0.0
44.9897193722,2.0,32.0,0.0,42.9152775416,4.37609928644,0.0,0.0
50.0,3.0,24.0,8.05,139.834251255,1.63093164839,0.0,0.0
63.0,3.0,22.0,9.5875,66.1944351058,4.04636546417,1.0,1.0
25.0,1.0,23.0,91.0792,49.0,2.0,0.0,1.0
28.443709492,3.0,22.0,25.4667,86.3597939203,3.742220988,1.0,0.0
35.0,1.0,47.0,90.0,93.0,3.0,1.0,1.0
58.0,1.0,23.0,29.7,37.0,2.0,0.0,0.0
30.0,3.0,29.0,8.05,131.8255458,2.06928789505,0.0,0.0
9.0,3.0,37.0,15.9,75.07763863,4.23317756623,0.0,1.0
52.1211651342,3.0,36.0,19.9667,101.899024016,5.13145753921,0.0,0.0
21.0,3.0,19.0,7.25,81.8857934661,3.1127897825,0.0,0.0
55.0,1.0,26.0,30.5,30.0,3.0,0.0,0.0
71.0,1.0,23.0,49.5042,26.2523190345,1.92116914656,0.0,0.0
21.0,3.0,26.0,8.05,18.9036100757,6.01444132029,0.0,0.0
33.4222187697,3.0,21.0,14.4583,18.3917131376,2.99120040115,0.0,0.0
54.0,1.0,30.0,78.2667,20.0,4.0,1.0,1.0
33.6775979698,3.0,31.0,15.1,45.2458485705,4.94200271994,0.0,0.0
25.0,1.0,47.0,151.55,22.0,3.0,1.0,0.0
24.0,3.0,18.0,7.7958,20.8445558753,2.01753353307,0.0,0.0
17.0,3.0,16.0,8.6625,78.8206242571,0.837372703841,0.0,0.0
21.0,3.0,19.0,7.75,32.6351888904,3.9000335698,1.0,0.0
44.0268406157,3.0,30.0,7.6292,59.8976493508,5.12475250213,1.0,0.0
37.0,3.0,30.0,9.5875,53.7412996006,2.7235785747,1.0,0.0
16.0,1.0,21.0,86.5,79.0,2.0,1.0,1.0
18.0,1.0,42.0,108.9,65.0,3.0,0.0,0.0
33.0,2.0,45.0,26.0,29.0379236704,4.22589074771,1.0,1.0
29.073208093,1.0,45.0,26.55,140.581995888,1.33473999903,0.0,1.0
28.0,3.0,24.0,22.525,12.069157818,2.96910104203,0.0,0.0
26.0,3.0,14.0,56.4958,56.810541991,3.69448128157,0.0,1.0
29.0,3.0,24.0,7.75,21.2607012435,5.50482667359,0.0,1.0
46.2999519394,3.0,17.0,8.05,12.6794003541,1.34729916327,0.0,0.0
36.0,1.0,25.0,26.2875,25.0,5.0,0.0,1.0
54.0,1.0,46.0,59.4,74.2969373275,5.21757778896,1.0,1.0
24.0,3.0,17.0,7.4958,65.391189569,3.32206382012,0.0,0.0
47.0,1.0,28.0,34.0208,46.0,4.0,0.0,0.0
34.0,2.0,28.0,10.5,33.0,6.0,1.0,1.0
33.9613276814,3.0,17.0,24.15,20.0381952805,5.78754605802,0.0,0.0
36.0,2.0,52.0,26.0,35.577758819,2.63511122249,1.0,1.0
32.0,3.0,19.0,7.8958,47.1007960355,3.25659141727,0.0,0.0
30.0,1.0,21.0,93.5,73.0,2.0,1.0,1.0
22.0,3.0,15.0,7.8958,31.039744591,4.69586170458,0.0,0.0
20.6836697889,3.0,18.0,7.225,51.6071906649,3.02807432701,0.0,0.0
44.0,1.0,47.0,57.9792,18.0,2.0,1.0,1.0
23.6810175569,3.0,17.0,7.2292,14.4304321907,3.70684980073,0.0,0.0
40.5,3.0,18.0,7.75,96.6024974323,2.47023460286,0.0,0.0
50.0,2.0,20.0,10.5,53.4337442593,6.46436380842,1.0,1.0
24.148631998,1.0,18.0,221.7792,95.0,3.0,0.0,0.0
39.0,3.0,25.0,7.925,152.444001521,2.97432893415,0.0,0.0
23.0,2.0,27.0,11.5,68.9688386851,2.13111267119,0.0,0.0
2.0,2.0,24.0,26.0,29.6020723431,1.99130589884,1.0,1.0
19.5361401224,3.0,17.0,7.2292,116.382800869,6.03377397561,0.0,0.0
17.0,3.0,20.0,7.2292,69.4805306067,2.67031505067,0.0,0.0
43.7072552458,3.0,38.0,22.3583,37.4465534952,2.09206979362,1.0,1.0
30.0,3.0,19.0,8.6625,30.6458010931,1.13505044981,1.0,0.0
7.0,2.0,22.0,26.25,141.295638325,2.9962958051,1.0,1.0
45.0,1.0,33.0,26.55,38.0,2.0,0.0,0.0
30.0,1.0,19.0,106.425,7.87078804772,4.25389878644,1.0,1.0
6.31995344272,3.0,24.0,14.5,64.8778520409,2.29071677084,0.0,0.0
22.0,1.0,34.0,49.5,39.0,2.0,1.0,1.0
36.0,1.0,23.0,71.0,22.0,2.0,1.0,1.0
9.0,3.0,36.0,31.275,60.286132763,4.92489590869,1.0,0.0
11.0,3.0,33.0,31.275,80.6209285336,3.8817314101,1.0,0.0
32.0,2.0,17.0,26.0,6.32998087242,0.565968776401,0.0,1.0
50.0,1.0,26.0,106.425,86.0,3.0,0.0,0.0
64.0,1.0,28.0,26.0,8.55210983386,2.04577173679,0.0,0.0
19.0,2.0,33.0,26.0,91.3306293591,1.66260880804,1.0,1.0
47.9053447927,2.0,26.0,13.8625,20.7708007135,0.826242786339,0.0,1.0
33.0,3.0,25.0,20.525,30.8493100279,5.03464620823,0.0,0.0
8.0,2.0,30.0,36.75,0.467334773784,3.91324875605,0.0,1.0
17.0,1.0,27.0,110.8833,70.0,3.0,0.0,1.0
27.0,2.0,27.0,26.0,4.56459774512,3.47747869057,0.0,0.0
15.2682726614,3.0,20.0,7.8292,1.72802497934,3.35366051799,0.0,0.0
22.0,3.0,33.0,7.225,45.6518598446,2.99967989213,0.0,1.0
22.0,3.0,18.0,7.775,27.6483231853,4.4870761517,1.0,1.0
62.0,1.0,18.0,26.55,6.17078844114,3.7817119128,0.0,0.0
48.0,1.0,65.0,39.6,16.0,1.0,1.0,1.0
27.8463329844,1.0,19.0,227.525,20.4652666213,3.21882904956,0.0,0.0
39.0,1.0,38.0,79.65,67.0,5.0,1.0,1.0
36.0,3.0,44.0,17.4,44.599575871,4.53267953779,1.0,1.0
22.5056632455,3.0,24.0,7.75,45.1378059422,4.6433165903,0.0,0.0
40.0,3.0,17.0,7.8958,71.1702693113,4.62892530968,0.0,0.0
28.0,2.0,26.0,13.5,16.3396941911,3.91856393233,0.0,0.0
30.3725501792,3.0,17.0,8.05,9.08000758758,5.09637842054,0.0,0.0
49.0636811301,3.0,30.0,8.05,4.98536097163,3.00547696129,1.0,0.0
24.0,3.0,20.0,24.15,100.066778278,4.83659241743,0.0,0.0
19.0,3.0,20.0,7.8958,133.699682587,1.69348202911,0.0,0.0
29.0,3.0,43.0,21.075,35.4131233837,4.68266063638,1.0,0.0
2.82112581218,3.0,19.0,7.2292,71.9742081946,2.10518945111,0.0,0.0
32.0,3.0,17.0,7.8542,43.555169048,2.80553099187,0.0,1.0
62.0,2.0,18.0,10.5,21.4509804063,4.14508525754,0.0,1.0
53.0,1.0,45.0,51.4792,101.0,3.0,1.0,1.0
36.0,1.0,32.0,26.3875,25.0,5.0,0.0,1.0
35.2701274882,3.0,17.0,7.75,7.21091252696,4.67515490611,1.0,1.0
16.0,3.0,28.0,8.05,37.4469417959,2.30793579963,0.0,0.0
19.0,3.0,20.0,14.5,62.7212276904,3.91552502541,0.0,0.0
34.0,2.0,20.0,13.0,76.6937790847,1.80852502491,1.0,1.0
39.0,1.0,41.0,55.9,44.0,5.0,1.0,1.0
33.2803464846,3.0,32.0,14.4583,43.9626907449,3.56241927334,1.0,0.0
32.0,3.0,19.0,7.925,9.46722774857,2.26956042457,0.0,1.0
25.0,2.0,27.0,30.0,96.138203523,4.04609232948,1.0,1.0
39.0,1.0,52.0,110.8833,68.0,3.0,1.0,1.0
54.0,2.0,26.0,26.0,38.7112679644,3.16067960348,0.0,0.0
36.0,1.0,19.0,40.125,10.0,1.0,0.0,0.0
18.3104434557,3.0,19.0,8.7125,34.4591298995,2.35305847557,0.0,0.0
18.0,1.0,19.0,79.65,68.0,5.0,1.0,1.0
47.0,2.0,23.0,15.0,92.3633789641,3.78563158652,0.0,0.0
60.0,1.0,32.0,79.2,41.0,2.0,0.0,1.0
22.0,3.0,21.0,8.05,28.7919604155,4.22622062125,0.0,0.0
26.6940024546,3.0,19.0,8.05,12.8959242201,3.40527713308,0.0,0.0
35.0,3.0,20.0,7.125,8.28380330532,1.35835246622,0.0,0.0
52.0,1.0,47.0,78.2667,20.0,4.0,1.0,1.0
47.0,3.0,26.0,7.25,7.6319264711,6.86476830556,0.0,0.0
32.3354537004,3.0,18.0,7.75,4.3012678455,2.09811826309,1.0,0.0
37.0,2.0,23.0,26.0,27.1199790621,2.91485123551,0.0,0.0
36.0,3.0,27.0,24.15,41.5428266377,2.10984559366,0.0,0.0
45.4735013155,2.0,26.0,33.0,8.04603837148,2.84657368172,1.0,1.0
49.0,3.0,19.0,0.0,45.2722033679,3.58316683989,0.0,0.0
12.1700493908,3.0,17.0,7.225,84.5306674066,2.78161737621,0.0,0.0
49.0,1.0,44.0,56.9292,20.0,1.0,0.0,1.0
24.0,2.0,51.0,27.0,49.2214622395,3.35674519841,1.0,1.0
45.1029303795,3.0,20.0,7.8958,25.8203977043,3.86006066814,0.0,0.0
22.915823651,1.0,25.0,42.4,51.9653156767,4.26446380841,0.0,0.0
44.0,3.0,25.0,8.05,33.0130309017,1.94075435994,0.0,0.0
35.0,1.0,31.0,26.55,81.8811748514,3.34431646828,0.0,1.0
36.0,3.0,29.0,15.55,60.5763394447,3.07959135504,0.0,0.0
30.0,3.0,17.0,7.8958,18.0935171594,4.46550472128,0.0,0.0
27.0,1.0,27.0,30.5,79.9712764969,5.29809261375,0.0,1.0
22.0,2.0,53.0,41.5792,4.27664297992,3.6628491972,1.0,1.0
40.0,1.0,25.0,153.4625,125.0,3.0,1.0,1.0
39.0,3.0,57.0,31.275,114.663331356,4.44689624125,1.0,0.0
38.5934792779,3.0,21.0,7.05,32.7877490318,3.88407279265,0.0,0.0
15.9507933332,3.0,27.0,15.5,31.1947808734,3.2757632016,1.0,1.0
37.9021265408,3.0,16.0,7.75,83.339937891,3.88685659984,0.0,0.0
35.0,3.0,31.0,8.05,41.5088814188,3.28420313913,0.0,0.0
24.0,2.0,19.0,65.0,7.79820712393,2.95070908469,1.0,1.0
34.0,3.0,25.0,14.4,7.91727988407,4.32913155291,0.0,0.0
26.0,3.0,47.0,16.1,53.5534168374,3.58018420546,1.0,0.0
4.0,2.0,27.0,39.0,4.0,6.0,1.0,1.0
26.0,2.0,19.0,10.5,67.6003907163,2.57493123513,0.0,0.0
27.0,3.0,19.0,14.4542,95.1448928616,2.83168691155,0.0,0.0
42.0,1.0,28.0,52.5542,19.0,4.0,0.0,1.0
20.0,3.0,16.0,15.7417,36.0356921835,2.12057595325,0.0,1.0
21.0,3.0,27.0,7.8542,41.346606825,3.73382771575,0.0,0.0
21.0,3.0,27.0,16.1,37.7106255328,3.11609867593,0.0,0.0
61.0,1.0,21.0,32.3208,50.0,4.0,0.0,0.0
57.0,2.0,30.0,12.35,60.9161212341,3.57134128622,0.0,0.0
21.0,1.0,29.0,77.9583,9.0,4.0,1.0,1.0
26.0,3.0,25.0,7.8958,21.0975289347,3.3523860905,0.0,0.0
27.8484827935,3.0,24.0,7.7333,38.454225865,3.85796541832,0.0,0.0
80.0,1.0,36.0,30.0,23.0,1.0,0.0,1.0
51.0,3.0,27.0,7.0542,63.9379925307,5.66868020844,0.0,0.0
32.0,1.0,25.0,30.5,50.0,2.0,0.0,1.0
26.7049992211,1.0,29.0,0.0,32.0713835468,3.6019028743,0.0,0.0
9.0,3.0,18.0,27.9,20.8858310092,3.50246858328,1.0,0.0
28.0,2.0,17.0,13.0,19.7182942351,3.791499347,1.0,1.0
32.0,3.0,26.0,7.925,2.1579608402,2.90341025087,0.0,0.0
31.0,2.0,19.0,26.25,32.1878973939,5.57061937866,0.0,0.0
41.0,3.0,38.0,39.6875,88.135971019,1.67772442836,1.0,0.0
60.6956065496,3.0,26.0,16.1,56.543424956,3.43600589546,0.0,0.0
20.0,3.0,22.0,7.8542,20.5712560446,1.35789839938,0.0,0.0
24.0,1.0,20.0,69.3,35.0,2.0,1.0,1.0
2.0,3.0,29.0,27.9,15.0803455063,3.94012473416,1.0,0.0
39.3891144477,3.0,15.0,56.4958,82.5732848461,3.00398922229,0.0,1.0
0.75,3.0,22.0,19.2583,29.4512223158,0.386829943365,1.0,1.0
48.0,1.0,25.0,76.7292,33.0,4.0,0.0,1.0
19.0,3.0,17.0,7.8958,39.111200566,1.2005152471,0.0,0.0
56.0,1.0,35.0,35.5,26.0,1.0,0.0,1.0
7.36209436946,3.0,18.0,7.55,59.5099223261,1.95099210854,0.0,0.0
23.0,3.0,31.0,7.55,1.34225820631,2.21818912974,1.0,1.0
45.9786890206,3.0,17.0,7.8958,8.97457333684,3.26162765241,0.0,0.0
18.0,2.0,19.0,23.0,133.050560276,5.49207040688,1.0,1.0
21.0,3.0,30.0,8.4333,23.7065913484,3.3302013329,0.0,0.0
5.64122663912,3.0,29.0,7.8292,70.9949778694,6.11217407764,1.0,1.0
18.0,3.0,28.0,6.75,69.2982859687,3.12046576615,1.0,0.0
24.0,2.0,25.0,73.5,17.2784064459,3.45094397899,0.0,0.0
47.6415259329,3.0,21.0,7.8958,5.35565285535,2.40192093033,0.0,0.0
32.0,3.0,29.0,15.5,62.009537536,3.04536810899,1.0,0.0
23.0,2.0,28.0,13.0,3.35317426029,5.08876565867,0.0,0.0
58.0,1.0,26.0,113.275,48.0,4.0,0.0,0.0
50.0,1.0,29.0,133.65,45.4159481657,3.64183327983,0.0,1.0
40.0,3.0,17.0,7.225,9.34522033288,2.11679696774,0.0,0.0
47.0,1.0,26.0,25.5875,58.0,5.0,0.0,0.0
36.0,3.0,16.0,7.4958,29.6114143086,4.59791810257,0.0,0.0
20.0,3.0,27.0,7.925,63.3058878942,3.77678641765,0.0,1.0
32.0,2.0,18.0,73.5,62.1024941031,3.5128635951,0.0,0.0
25.0,2.0,27.0,13.0,9.49862671824,3.60875635457,0.0,0.0
13.101951257,3.0,26.0,7.775,81.9560397197,3.87141662568,0.0,0.0
43.0,3.0,15.0,8.05,69.5804108667,4.14487358204,0.0,0.0
39.2156021725,1.0,49.0,52.0,126.0,3.0,1.0,1.0
40.0,2.0,61.0,39.0,46.4148388871,0.773295797002,1.0,1.0
31.0,1.0,22.0,52.0,71.0,2.0,0.0,0.0
70.0,2.0,27.0,10.5,75.908818188,5.0323944656,0.0,0.0
31.0,2.0,21.0,13.0,125.841240557,4.9361799221,0.0,1.0
16.822543391,2.0,26.0,0.0,93.3844504705,4.33981849151,0.0,0.0
18.0,3.0,30.0,7.775,1.37427412681,3.4064647276,0.0,0.0
24.5,3.0,29.0,8.05,45.437271876,1.73118061961,0.0,0.0
18.0,3.0,23.0,9.8417,85.8390213974,2.61008177131,1.0,1.0
43.0,3.0,39.0,46.9,17.3818838044,3.15897336225,1.0,0.0
36.0,1.0,34.0,512.3292,51.0,2.0,0.0,1.0
26.8059211303,3.0,19.0,8.1375,34.0016702422,6.73577338347,1.0,0.0
27.0,1.0,18.0,76.7292,49.0,4.0,0.0,1.0
20.0,3.0,27.0,9.225,14.4615558507,5.7442706637,0.0,0.0
14.0,3.0,27.0,46.9,20.2020315788,4.1896643224,0.0,0.0
60.0,2.0,33.0,39.0,62.5809015182,5.59781451369,0.0,0.0
25.0,2.0,38.0,41.5792,57.7408843987,5.05493274311,0.0,0.0
14.0,3.0,24.0,39.6875,81.6879659733,4.15761805979,0.0,0.0
19.0,3.0,17.0,10.1708,49.224169456,3.00552384891,0.0,0.0
18.0,3.0,31.0,7.7958,35.8681438646,4.16913191423,0.0,0.0
15.0,1.0,33.0,211.3375,5.0,2.0,1.0,1.0
31.0,1.0,23.0,57.0,20.0,2.0,0.0,1.0
4.0,3.0,18.0,13.4167,61.4044392044,2.34451569408,1.0,1.0
36.1523820031,3.0,12.0,56.4958,15.8968051999,0.653571243588,0.0,1.0
25.0,3.0,16.0,7.225,116.865519538,2.94517522666,0.0,0.0
60.0,1.0,15.0,26.55,64.8556972606,4.724266861,0.0,0.0
52.0,2.0,26.0,13.5,64.6133278145,2.22532919357,0.0,0.0
44.0,3.0,16.0,8.05,69.3287708041,5.9733527681,0.0,0.0
28.19339736,3.0,32.0,7.7333,40.37447855,3.99873094046,1.0,1.0
49.0,1.0,24.0,110.8833,68.0,3.0,0.0,0.0
42.0,3.0,40.0,7.65,63.0,6.0,0.0,0.0
18.0,1.0,49.0,227.525,62.0,3.0,1.0,1.0
35.0,1.0,32.0,26.2875,24.0,5.0,0.0,1.0
18.0,3.0,21.0,14.4542,48.7687528284,1.4640936419,1.0,0.0
25.0,3.0,21.0,7.7417,59.0770139959,3.56669111697,0.0,0.0
26.0,3.0,23.0,7.8542,100.64042232,6.77342932577,0.0,0.0
39.0,2.0,46.0,26.0,34.5722466248,0.943360525486,0.0,0.0
45.0,2.0,29.0,13.5,114.832519403,1.16065623309,1.0,1.0
42.0,1.0,33.0,26.2875,24.0,5.0,0.0,1.0
22.0,1.0,20.0,151.55,40.7618800205,4.24794798431,1.0,1.0
27.9238392343,3.0,49.0,15.2458,36.0805825256,3.6141861638,0.0,1.0
24.0,1.0,48.0,49.5042,90.0,3.0,1.0,1.0
39.1884544595,1.0,18.0,26.55,124.0,3.0,0.0,0.0
48.0,1.0,24.0,52.0,126.0,3.0,0.0,1.0
29.0,3.0,26.0,9.4833,3.64245994431,2.71131682582,0.0,0.0
52.0,2.0,21.0,13.0,52.1723339675,1.28997784758,0.0,0.0
19.0,3.0,42.0,7.65,73.0,6.0,0.0,0.0
38.0,1.0,29.0,227.525,45.0,3.0,1.0,1.0
27.0,2.0,35.0,10.5,101.0,5.0,1.0,1.0
6.91631775536,3.0,19.0,15.5,55.9894421,2.85195047508,0.0,0.0
33.0,3.0,28.0,7.775,17.7586513277,4.88668527284,0.0,0.0
6.0,2.0,33.0,33.0,47.7960404458,0.0509134144293,1.0,1.0
17.0,3.0,25.0,7.0542,12.8255415835,2.21595207043,0.0,0.0
34.0,2.0,28.0,13.0,47.0511972219,2.54894536561,0.0,0.0
50.0,2.0,23.0,13.0,38.3329395889,2.9511133112,0.0,0.0
27.0,1.0,29.0,53.1,8.0,5.0,0.0,1.0
20.0,3.0,19.0,8.6625,99.1054335713,1.87147280631,0.0,0.0
30.0,2.0,43.0,21.0,34.3908978996,4.29533422546,1.0,1.0
4.93261253316,3.0,24.0,7.7375,47.6747930793,2.84484619939,1.0,1.0
25.0,2.0,31.0,26.0,18.3245573316,4.11465578853,0.0,0.0
25.0,3.0,29.0,7.925,11.0136281205,1.56707557721,1.0,0.0
29.0,1.0,29.0,211.3375,5.0,2.0,1.0,1.0
11.0,3.0,24.0,18.7875,29.3764068415,3.88029540276,0.0,0.0
22.3171540037,2.0,20.0,0.0,96.4722217643,0.882688726742,0.0,0.0
23.0,2.0,26.0,13.0,27.2722782565,2.26448880073,0.0,0.0
23.0,2.0,28.0,13.0,61.9784781273,3.18151054698,0.0,0.0
28.5,3.0,20.0,16.1,35.5300596022,5.84222023419,0.0,0.0
